1595,8445
1599,1505
1600,14050
1604,5260
1610,11800
1615,8720
1631,1180
1636,17435
1637,13990
1638,14705
1639,3365
1643,11610
1645,4720
1647,2165
1653,18815
1658,2250
1668,17195
1669,19830
1672,570
1674,8950
1686,10805
1688,19525
1692,9220
1699,17710
1700,16470
1711,6065
1712,13695
1717,11095
1721,17035
1736,14225
1744,370
1748,7010
1750,1715
1754,11865
1759,10165
1761,6520
1771,3975
1781,5380
1784,8070
1785,14965
1793,15880
1794,7320
1805,420
1812,7330
1814,5705
1818,17380
1829,6765
1838,14805
1846,19610
1850,7215
1854,2635
1857,12395
1860,13480
1862,6210
1864,6170
1869,19230
1871,11695
1878,750
1884,18655
1891,4175
1892,1010
1893,16980
1898,4670
1913,16735
1919,13535
1926,19285
1927,9555
1929,19385
1931,1965
1935,8330
1937,485
1943,4825
1945,13200
1949,17575
1952,9460
1962,5265
1963,13425
1972,6425
1979,810
1987,8860
1999,16040
2000,7480
2006,15550
2007,11310
2011,6810
2016,1860
2017,19305
2018,14750
2024,16305
2027,12650
2036,17655
2037,5790
2042,13430
2044,18725
2051,2465
2053,1405
2054,2075
2061,815
2066,1495
2088,19510
2094,18585
2099,5650
2110,6875
2112,14870
2114,6135
2117,11680
2140,7745
2154,470
2161,780
2164,6915
2169,3455
2176,17185
2183,9140
2186,11085
2195,12130
2197,10885
2203,14065
2207,18230
2211,4365
2212,9800
2224,16740
2225,4115
2227,13705
2237,16835
2238,1825
2241,875
2243,1930
2245,17280
2250,4990
2254,7970
2261,1120
2262,18340
2267,1245
2270,2695
2273,1430
2285,15525
2288,9760
2293,18240
2296,14530
2309,12220
2333,16190
2336,8550
2337,3545
2338,6785
2342,13225
2346,7345
2348,18600
2354,19030
2356,6745
2358,3400
2360,6240
2363,18455
2371,11045
2379,2345
2380,8335
2386,19815
2391,17325
2397,960
2400,850
2408,17915
2409,3700
2411,7240
2414,1140
2425,6145
2433,6880
2449,14295
2453,9895
2461,11900
2470,5175
2476,11700
2478,17200
2481,11725
2483,12830
2486,17010
2487,4345
2492,15540
2497,7505
2507,19795
2518,8040
2519,11285
2521,1340
2525,11885
2527,11965
2537,12275
2540,7285
2548,18865
2549,4010
2553,15905
2554,445
2559,17115
2567,13350
2570,11845
2574,16540
2582,6960
2590,13800
2593,10510
2595,4190
2597,2020
2598,15405
2601,8500
2617,13495
2621,5410
2622,12455
2629,19745
2630,1315
2632,19630
2634,5220
2642,5365
2646,4970
2647,4650
2654,10490
2655,3775
2658,4180
2672,16730
2674,5715
2679,12580
2682,6085
2685,1535
2686,11365
2687,9765
2692,18910
2700,7785
2705,17605
2717,545
2718,18150
2722,1865
2727,16240
2728,5665
2730,7765
2731,9350
2738,10545
2739,9945
2741,19865
2746,5355
2748,10080
2759,45
2762,19310
2764,5110
2766,15075
2771,5210
2775,10815
2794,14910
2795,15460
2796,2190
2797,17025
2802,13680
2805,13725
2807,7690
2811,680
2815,18940
2816,13835
2819,1295
2820,7280
2821,40
2822,3260
2824,17865
2825,1155
2834,3265
2835,14875
2841,2285
2844,12010
2847,10770
2848,7500
2849,11840
2855,3060
2865,590
2873,15225
2874,12440
2879,1080
2880,18320
2881,8190
2883,12685
2884,6825
2885,16290
2891,10520
2894,8575
2895,19490
2896,19720
2907,14480
2916,8970
2922,9170
2929,1050
2932,6805
2934,4580
2936,9390
2941,11005
2945,15285
2948,13245
2953,18185
2956,18110
2960,9900
2962,19220
2968,6670
2969,17215
2977,7775
2979,915
2987,19885
2991,8130
2997,4315
2998,4380
2999,4260
3010,9775
3012,16750
3013,10635
3019,7170
3020,7920
3022,4000
3025,6305
3032,12470
3035,14045
3042,5930
3052,6055
3055,4600
3057,14695
3066,235
3067,2530
3069,16225
3070,8760
3072,8730
3080,9470
3094,19930
3097,17150
3100,18385
3105,1685
3126,6265
3128,4640
3131,4230
3146,225
3150,12110
3159,18475
3168,3625
3169,16525
3173,16875
3178,8630
3181,5225
3186,19560
3189,19925
3190,2895
3193,16625
3203,3310
3204,10970
3206,18295
3212,10935
3213,19020
3222,1200
3228,10495
3241,2820
3252,19115
3255,15375
3261,6855
3275,8170
3291,16770
3293,8855
3294,17225
3295,7520
3300,535
3315,2630
3318,7080
3320,3235
3321,15775
3326,6560
3332,17540
3334,11655
3338,8380
3345,12490
3348,16195
3350,7150
3352,10755
3353,5720
3363,4960
3364,18540
3375,12635
3385,15290
3388,14000
3393,18145
3400,11415
3404,5235
3417,2150
3424,12120
3438,8155
3444,9925
3463,3780
3468,1910
3479,11320
3481,9545
3495,14425
3496,3185
3501,6995
3503,9650
3507,13635
3511,995
3519,17650
3534,6685
3538,5970
3545,17830
3548,3205
3554,6725
3556,7220
3559,19645
3562,3305
3577,15315
3585,135
3587,9590
3590,17210
3596,8485
3603,11820
3608,7175
3611,14755
3616,1015
3617,18510
3624,13815
3628,7015
3635,30
3642,14420
3644,19320
3645,4905
3649,12100
3652,6025
3653,4795
3658,230
3660,8410
3665,2900
3669,14070
3672,5885
3673,16565
3675,9235
3676,1145
3691,14550
3693,10195
3694,870
3702,16985
3704,12355
3709,15685
3718,6675
3720,15250
3725,3500
3728,9055
3734,14610
3737,14525
3738,14475
3739,6680
3744,8415
3748,1385
3753,190
3754,16365
3759,19835
3761,7985
3762,15170
3765,1085
3770,7840
3772,15015
3781,5925
3785,18325
3792,3650
3793,15215
3794,17785
3798,785
3801,1400
3802,5295
3804,7545
3811,3380
3812,3740
3813,18030
3816,12025
3819,10075
3836,8520
3842,19370
3845,10290
3853,9280
3854,10675
3868,20
3872,2300
3873,1525
3876,16235
3879,14015
3887,965
3891,2565
3898,3405
3902,15435
3903,8045
3905,3145
3907,15635
3909,10365
3912,17495
3915,17825
3916,15310
3917,13960
3919,17975
3924,19495
3927,17930
3944,7200
3946,9445
3947,11290
3950,17465
3961,4820
3962,14865
3964,11115
3975,1440
3980,5300
3981,2350
3982,16330
3986,14350
3994,10310
3997,14540
3999,17265
4004,15240
4005,1110
4015,9710
4019,17780
4020,13415
4030,13130
4040,18265
4047,8805
4049,11180
4056,7085
4058,13730
4061,8195
4065,9480
4073,18085
4074,12765
4081,2710
4083,14390
4084,16245
4091,5560
4093,12995
4094,13805
4098,17450
4099,10275
4100,17490
4108,3035
4109,19725
4114,17950
4116,3640
4123,990
4124,17285
4127,110
4139,11650
4141,17850
4156,9145
4160,18985
4162,11235
4171,15270
4175,17230
4179,9815
4183,19455
4187,6600
4188,17475
4190,2685
4212,4560
4213,16160
4217,6955
4221,17730
4226,13935
4229,18215
4236,8340
4247,8615
4250,17940
4253,7255
4258,1240
4259,19365
4261,1470
4262,10610
4264,5680
4266,1625
4269,5305
4275,2060
4276,14130
4282,7180
4298,16435
4309,12910
4317,12815
4321,19840
4326,5180
4328,1415
4339,13015
4340,6445
4341,9550
4342,14545
4353,1475
4364,7875
4365,10205
4370,16445
4384,12555
4389,2480
4394,9275
4406,18550
4407,9485
4409,7060
4411,18750
4412,15650
4416,18615
4417,4630
4418,3930
4424,17100
4429,5315
4431,17705
4439,6295
4440,8080
4448,19340
4454,8675
4457,6575
4458,14145
4460,10055
4461,12935
4472,4765
4474,13420
4476,6140
4486,18955
4487,15005
4489,16900
4493,7925
4504,3340
4505,9675
4507,5870
4510,430
4511,6255
4512,8025
4513,1325
4515,18420
4519,5020
4520,17855
4531,9515
4543,1745
4551,15840
4556,18270
4560,12550
4562,8530
4564,8900
4567,16050
4570,7205
4581,8395
4583,16860
4585,9990
4589,19405
4594,18565
4596,11060
4597,18875
4606,7020
4631,11710
4635,18900
4638,5625
4640,7525
4645,335
4648,5245
4652,19850
4654,11455
4658,5075
4665,13630
4668,5670
4671,10580
4673,13965
4679,6625
4686,6920
4689,16645
4693,7805
4700,7750
4705,19010
4707,11770
4708,14955
4725,16585
4727,3410
4728,2365
4733,315
4737,11815
4738,865
4742,13710
4744,5510
4749,16605
4750,1950
4756,17515
4757,14080
4764,4465
4770,9330
4771,13120
4773,14790
4778,11940
4783,11540
4790,14125
4792,275
4798,3850
4801,5985
4807,8715
4845,3000
4849,19810
4850,5660
4854,7990
4859,1370
4863,390
4871,17740
4877,15715
4884,12290
4892,1275
4895,12095
4898,1060
4914,15450
4916,6840
4917,2945
4925,18635
4928,165
4939,18650
4941,18065
4944,12690
4949,5585
4953,13845
4954,4920
4956,8680
4960,19325
4963,15
4975,16010
4978,13715
4981,4225
4984,17480
4987,18395
4993,19215
4996,310
5004,18015
5009,9025
5016,15210
5019,19705
5021,19195
5026,180
5028,8735
5029,15175
5030,7695
5032,12330
5045,16410
5055,18450
5062,16505
5063,2010
5064,6475
5070,14035
5074,3395
5075,13745
5103,12125
5108,17220
5112,4490
5115,12590
5120,765
5125,12810
5134,19160
5138,17070
5144,2355
5148,11860
5149,11720
5151,2890
5165,9155
5170,15765
5172,12465
5180,3215
5182,10625
5186,18625
5206,17995
5214,13865
5215,19760
5217,7550
5219,9955
5220,6770
5228,13885
5251,19550
5252,17130
5254,14725
5257,5735
5260,3200
5265,6245
5267,4585
5274,18810
5278,7195
5281,10595
5283,10615
5295,3635
5296,11230
5297,4910
5305,5830
5308,10960
5317,2490
5318,1690
5321,3020
5322,19380
5324,7995
5327,12225
5339,8285
5342,7185
5343,1880
5354,14700
5360,12900
5364,605
5369,3815
5372,12980
5374,10995
5376,1835
5379,13625
5383,660
5384,14840
5389,10260
5400,1100
5417,9920
5418,1760
5429,16550
5438,13175
5446,19090
5460,7830
5464,7390
5468,4420
5478,1025
5486,695
5493,6230
5511,15935
5518,8975
5524,17870
5526,60
5530,19960
5534,10360
5535,8610
5536,8525
5538,4915
5545,9635
5546,70
5550,5185
5554,7945
5561,1620
5578,18535
5581,6190
5586,3240
5587,12750
5592,13035
5608,10095
5630,9620
5632,18235
5636,505
5638,2445
5640,10065
5646,13250
5648,5255
5650,7835
5652,14680
5653,1250
5659,6830
5661,8290
5667,11080
5668,955
5672,7025
5675,8845
5676,5195
5684,1350
5690,15495
5703,2610
5710,16265
5713,14940
5724,8215
5726,95
5734,2515
5735,10705
5737,7380
5739,4400
5741,3840
5747,11090
5750,18870
5752,9365
5755,5800
5756,18280
5757,5595
5775,18045
5779,1900
5781,1065
5785,14785
5786,7940
5793,12540
5799,10665
5813,1130
5817,7710
5819,8560
5824,10330
5830,10810
5831,7620
5835,19710
5837,13525
5843,13290
5845,340
5851,1345
5852,14780
5853,14685
5854,18070
5857,15115
5859,14165
5860,9520
5861,13340
5865,4005
5870,9370
5871,15805
5875,18765
5876,12625
5877,5960
5887,19140
5892,9875
5895,4015
5898,2680
5900,8555
5904,575
5907,5140
5909,1160
5910,11120
5911,16075
5912,10430
5914,3295
5920,8945
5925,5725
5927,50
5931,15350
5934,9685
5935,18055
5945,17530
5952,15860
5956,11305
5960,19080
5961,325
5966,15255
5978,13220
5981,17735
5983,6470
5989,13640
5990,17400
5993,6375
5996,14315
6012,3550
6013,2645
6014,8535
6017,4865
6025,530
6031,3785
6039,8455
6044,12005
6054,17550
6055,19175
6057,6080
6058,10515
6066,1995
6071,6270
6074,6040
6089,14640
6091,6930
6092,12825
6093,3925
6096,18255
6098,12385
6099,6415
6103,2780
6108,7720
6123,6650
6129,15660
6140,11630
6142,17045
6144,15035
6145,6860
6152,12340
6154,19530
6156,3090
6159,9465
6163,16630
6167,7305
6168,11595
6179,1765
6187,12415
6190,3315
6191,6715
6200,14800
6207,10405
6209,8175
6210,11385
6211,2615
6217,9015
6220,18330
6223,17720
6229,6710
6230,4525
6231,12600
6234,820
6237,8370
6241,18835
6242,5
6248,10800
6255,5935
6258,16295
6261,13750
6262,8315
6267,12975
6269,9450
6273,4050
6282,6795
6283,9395
6285,12310
6289,11690
6290,4955
6295,2640
6296,7030
6314,10185
6320,10915
6326,16220
6328,14010
6334,12795
6338,12660
6350,12300
6351,15720
6366,1040
6368,16515
6374,15055
6375,12260
6377,3760
6378,13070
6380,1735
6382,7625
6395,13945
6399,9210
6400,19125
6403,12160
6411,11055
6427,15445
6428,7190
6432,19270
6434,15780
6438,15885
6439,4195
6440,12610
6441,17665
6444,3560
6450,19485
6452,7615
6453,19265
6455,12250
6457,3065
6460,12850
6461,14560
6464,3430
6465,250
6471,280
6476,6050
6482,15795
6484,8745
6486,18375
6493,9835
6495,9270
6500,11790
6503,2585
6516,15835
6523,11295
6525,6580
6529,16405
6536,3220
6548,11760
6549,16130
6552,4595
6559,8780
6569,17270
6576,11340
6578,13405
6579,2220
6585,16780
6587,10530
6588,3230
6589,14140
6595,8220
6596,6455
6601,13210
6602,16095
6622,18915
6627,8435
6638,2760
6639,19950
6644,6790
6650,12200
6659,12400
6660,10450
6665,19800
6666,19255
6668,3980
6670,5995
6672,6020
6679,14760
6680,8695
6687,6550
6701,8660
6704,5570
6717,14860
6719,19085
6720,12745
6725,18430
6731,4530
6732,12375
6740,10575
6750,3665
6753,8035
6759,510
6764,945
6772,5685
6781,17625
6783,8110
6785,2275
6789,18245
6793,1490
6795,14675
6804,8345
6805,2965
6809,9745
6812,12790
6813,12605
6820,8230
6822,19515
6825,19315
6826,4460
6838,9075
6848,4440
6849,2340
6853,8430
6854,15585
6858,17290
6860,13925
6861,2045
6868,15345
6873,3955
6880,12890
6888,4645
6893,6195
6894,15420
6895,13545
6898,11735
6916,4130
6919,8820
6930,5395
6931,6335
6932,2520
6934,19940
6937,2505
6941,715
6949,9510
6968,7165
6969,330
6974,5165
6976,7900
6977,15275
6982,12115
6985,14100
6991,19780
6995,19440
6996,3100
7000,8260
7007,15200
7009,2435
7015,17350
7016,10600
7017,2700
7035,7555
7036,11745
7037,5400
7039,11640
7042,12215
7045,2605
7049,18135
7055,5095
7059,7645
7065,9870
7074,13100
7077,4840
7083,13140
7090,13380
7091,5430
7092,6490
7098,8990
7117,3045
7123,17395
7128,10395
7130,18820
7133,15705
7134,17360
7137,17005
7138,270
7139,8365
7144,2670
7156,11935
7172,14185
7174,5770
7188,130
7190,15205
7192,1630
7199,6220
7203,12405
7211,19640
7214,15490
7215,2215
7216,4610
7219,1720
7224,215
7225,435
7231,14740
7234,5010
7237,1420
7240,17980
7242,6535
7259,3620
7263,17345
7267,8585
7275,3890
7279,4780
7282,8400
7287,19740
7288,5250
7290,4295
7296,2740
7298,7450
7316,13500
7330,9440
7337,3835
7344,6615
7348,7465
7351,580
7352,11890
7360,19690
7369,16335
7371,13830
7374,5675
7379,7375
7384,18405
7385,18710
7387,12695
7390,11805
7394,465
7395,540
7396,7055
7401,6980
7404,4895
7407,14900
7409,2325
7411,6340
7416,18000
7418,16185
7419,5360
7422,16205
7424,9575
7433,7140
7434,9245
7439,2540
7442,775
7447,19135
7451,14240
7456,4205
7458,15960
7460,17180
7468,3725
7472,12780
7488,14195
7495,9375
7513,19375
7516,355
7517,15980
7539,4080
7546,4185
7551,11450
7556,13905
7562,8385
7573,14515
7579,3175
7581,17305
7590,6705
7592,710
7593,15190
7603,4150
7606,1255
7608,650
7612,6555
7622,5130
7629,1775
7642,8880
7645,13470
7647,2560
7650,12255
7655,9960
7658,2810
7660,11915
7664,2450
7669,16285
7678,11260
7679,4275
7682,19200
7683,260
7689,18140
7692,11075
7697,6590
7702,15090
7707,14935
7711,2980
7717,18460
7720,16635
7722,4305
7728,18620
7730,15675
7732,16420
7736,17510
7742,13780
7743,4855
7747,1635
7752,10455
7755,11675
7757,3085
7759,905
7761,19055
7762,1450
7766,10085
7773,8125
7779,18445
7786,640
7787,7755
7791,13090
7792,9970
7802,1105
7804,13880
7825,7635
7837,13050
7846,9340
7847,4540
7851,410
7852,1585
7858,10700
7867,6775
7876,9430
7878,1360
7879,8665
7881,7325
7885,18415
7900,14030
7910,9640
7911,15925
7919,7075
7931,15480
7934,6200
7938,910
7951,5145
7966,15945
7968,7730
7980,10650
7981,19470
7982,17695
7983,2025
7985,10710
7993,11360
7997,10660
7999,15195
8010,1700
8018,19360
8022,13065
8024,12430
8035,75
8038,3015
8047,10865
8071,11925
8077,10125
8082,11525
8083,10975
8084,290
8091,14520
8097,14650
8100,2575
8101,16380
8105,13355
8106,11030
8111,3630
8120,4570
8139,4245
8145,2655
8162,5085
8163,1915
8169,15105
8172,12760
8175,7870
8179,17660
8185,10875
8188,630
8197,5515
8210,13385
8217,17690
8223,19240
8224,4495
8226,5635
8228,1215
8231,1890
8235,14745
8236,11880
8238,12990
8243,460
8254,10030
8255,9320
8258,10150
8259,12675
8261,5375
8265,10400
8274,18165
8276,5860
8277,5480
8278,490
8290,3510
8294,4615
8297,17795
8312,2380
8315,14985
8321,7440
8331,2775
8334,5115
8337,2550
8338,7430
8347,12585
8352,350
8364,2825
8373,15030
8374,11685
8378,18975
8387,3535
8391,6760
8403,16395
8405,10730
8406,14585
8407,14975
8409,3900
8413,19435
8416,17960
8427,2910
8428,17775
8429,18260
8435,6890
8438,2175
8442,11980
8443,6505
8444,13110
8446,10015
8447,7590
8450,15000
8452,15515
8459,17760
8466,5370
8471,855
8483,9200
8491,2000
8493,12705
8495,9495
8500,4435
8508,15150
8510,12055
8512,15410
8516,10445
8521,13280
8524,15810
8531,7395
8542,1770
8543,8590
8544,16350
8549,2855
8551,9110
8568,19620
8569,15425
8578,6260
8584,3165
8585,9100
8586,14280
8591,4475
8592,3070
8595,15900
8599,5765
8601,5435
8615,15580
8633,7665
8638,13650
8639,18780
8642,1090
8647,10190
8649,14735
8660,14105
8662,9420
8667,5125
8674,10320
8693,5915
8698,9000
8699,7335
8725,12435
8727,12905
8732,9610
8737,6180
8740,10295
8747,14950
8754,7880
8759,13915
8769,11970
8773,10215
8775,9125
8801,6485
8804,19670
8805,4995
8813,17570
8815,18105
8822,16280
8829,2840
8832,19145
8837,10475
8842,11275
8845,7740
8853,16210
8867,15645
8868,12930
8870,620
8893,18435
8902,5035
8906,8785
8911,17020
8915,2210
8929,10795
8934,11270
8938,18685
8942,16810
8945,3330
8947,14505
8955,15760
8959,14400
8960,16890
8967,13365
8971,4040
8972,5700
8976,9070
8977,3505
8983,6895
8985,17560
8986,15500
8999,455
9001,5940
9004,735
9016,13910
9023,17235
9025,360
9029,19505
9046,15545
9047,10930
9049,8710
9050,5795
9051,11590
9053,5120
9066,6165
9068,19715
9069,9615
9074,10210
9080,515
9082,4370
9092,11850
9093,2985
9105,19605
9108,7495
9114,2040
9121,2800
9122,12645
9127,6925
9130,11635
9133,8930
9140,13950
9142,1960
9144,14120
9145,13285
9148,6755
9152,2725
9154,11945
9156,17170
9159,19900
9163,2720
9172,12390
9173,15370
9178,2320
9189,8810
9192,14890
9194,11780
9196,685
9199,645
9211,3960
9218,18695
9232,10130
9233,1190
9236,16675
9242,13055
9248,9360
9252,7425
9285,15680
9290,12000
9300,7230
9306,19250
9308,11990
9309,1845
9310,6495
9320,17845
9325,10025
9327,16805
9329,3790
9332,9530
9340,18025
9343,6645
9345,4430
9355,3865
9358,13605
9363,10350
9366,4745
9367,10630
9368,12545
9369,15145
9374,13160
9382,120
9385,18350
9389,13675
9391,8225
9395,7035
9397,2255
9401,3275
9403,550
9416,14330
9418,19585
9425,13400
9426,13645
9429,8595
9441,15820
9442,2095
9446,9385
9447,8850
9451,19935
9453,8600
9461,4100
9463,11470
9465,10225
9471,4635
9472,6850
9474,4555
9480,11165
9482,2935
9485,5520
9486,100
9495,9405
9502,3030
9507,405
9508,17770
9511,19275
9536,2105
9554,17405
9556,8355
9559,19300
9561,5880
9562,18210
9571,11185
9576,7250
9580,2430
9584,12050
9585,8705
9593,5440
9598,12840
9599,16530
9601,14690
9605,4625
9606,1945
9609,9205
9610,15440
9618,6310
9623,9660
9632,17485
9635,14160
9636,15800
9638,14325
9640,13555
9648,7760
9650,6250
9662,8095
9666,980
9672,8210
9679,16480
9682,16140
9684,6985
9695,18680
9701,17060
9706,805
9713,10410
9718,3710
9727,19450
9729,115
9732,4675
9735,1550
9736,2180
9743,17470
9748,6075
9749,4835
9759,885
9796,11490
9808,385
9810,12305
9824,6420
9826,16765
9840,11510
9847,4790
9849,6465
9850,18370
9860,5895
9864,5200
9866,12145
9874,18410
9876,800
9880,6090
9881,13560
9886,14715
9889,8030
9897,17835
9899,16865
9912,12875
9915,14150
9916,7820
9919,12865
9924,2525
9935,16710
9937,240
9943,6290
9950,8245
9952,8470
9959,14220
9962,16360
9969,4235
9970,17965
9973,17635
9976,18490
9977,2385
9981,1235
9994,17900
10001,11855
10018,11835
10023,1885
10026,11465
10028,14205
10030,13770
10033,14460
10039,3445
10044,1435
10045,8655
10049,11265
10050,8205
10056,7265
10063,11565
10069,6300
10079,15080
10085,18980
10091,13550
10094,19540
10116,2440
10119,2555
10122,10585
10123,2130
10124,12510
10130,35
10132,4760
10134,6330
10145,19825
10152,3290
10164,14245
10165,16970
10166,3935
10170,1725
10175,5160
10181,3460
10196,8050
10201,3615
10202,14190
10203,7435
10208,145
10211,4900
10220,14210
10223,4805
10225,5415
10228,11020
10229,18305
10233,6155
10236,15045
10237,1500
10238,18560
10242,10470
10259,18745
10266,11995
10268,6460
10273,19890
10274,7670
10282,7045
10290,7385
10293,19050
10295,13595
10311,1020
10312,13940
10319,8935
10328,3160
10332,12565
10333,12855
10335,4330
10336,13855
10337,10985
10340,9805
10345,19945
10346,4075
10348,14495
10349,14265
10352,8420
10353,8000
10363,14765
10369,19855
10370,13310
10372,18575
10373,13300
10377,700
10385,4470
10389,10905
10396,19860
10398,19600
10399,13600
10405,7095
10409,825
10436,3750
10442,19770
10448,7605
10457,14215
10469,1575
10478,7600
10484,18090
10486,15785
10489,15060
10490,12105
10491,5505
10496,6120
10500,8905
10504,3420
10509,14020
10514,14535
10516,14835
10524,2930
10526,18675
10528,5805
10545,16840
10551,755
10552,15265
10555,14310
10556,19775
10570,15985
10572,10070
10573,6595
10579,14500
10580,1230
10584,19570
10600,11705
10601,2995
10603,14930
10606,16355
10607,18300
10609,2790
10611,14565
10613,8505
10629,19040
10631,15565
10635,19625
10637,5730
10647,4880
10648,12070
10654,7855
10657,14095
10662,15260
10666,4405
10669,4935
10674,11955
10686,3600
10696,14090
10697,5615
10702,1610
10704,8180
10708,18610
10721,6100
10727,5710
10734,15845
10736,4515
10737,1375
10741,8830
10745,10060
10750,18525
10753,9700
10754,13315
10755,5840
10761,11795
10767,19820
10772,19165
10773,1665
10776,16315
10779,17875
10781,7770
10783,15305
10786,5190
10801,12295
10805,1850
10818,14450
10819,11575
10824,19675
10826,12020
10829,3225
10830,7160
10840,3795
10847,3040
10851,11345
10876,13005
10881,14600
10882,7910
10883,16000
10888,8725
10915,8545
10918,1395
10920,6440
10925,8120
10930,1330
10935,610
10944,2735
10947,6500
10948,17630
10952,7975
10954,18960
10960,11170
10961,15910
10963,4965
10964,1290
10969,8255
10971,19665
10973,18690
10978,12735
10980,6125
10987,16215
10994,12730
10996,1650
11003,5330
11006,12450
11011,10645
11012,10440
11015,18590
11018,14255
11038,18885
11040,9085
11044,6515
11045,17205
11056,5055
11058,2405
11059,4280
11066,6530
11069,12065
11070,5050
11072,5530
11081,18935
11083,450
11090,13585
11099,1820
11107,19730
11111,4680
11128,13485
11134,8840
11140,3465
11142,18075
11145,12770
11146,14270
11148,3730
11150,665
11153,13375
11162,12085
11169,4425
11171,18365
11178,7310
11182,1335
11188,4590
11196,17335
11201,12040
11205,1000
11208,565
11226,18285
11230,5600
11236,2315
11258,19350
11268,11625
11272,9095
11273,1185
11275,14915
11277,18795
11281,6565
11286,16575
11288,16610
11296,6620
11301,18705
11304,6115
11311,16880
11317,15295
11322,5620
11325,18530
11326,10725
11327,2795
11346,7275
11351,6700
11354,9080
11362,7105
11363,15725
11374,2990
11375,1645
11379,3515
11402,19280
11408,3945
11411,12265
11420,11390
11421,18715
11422,1600
11424,2070
11429,13155
11430,16760
11436,14655
11441,6780
11457,8750
11461,2160
11465,8605
11473,9225
11480,9215
11486,19805
11497,5575
11505,600
11509,11210
11512,9260
11522,5310
11524,6370
11529,19500
11533,9580
11540,18580
11546,18545
11550,9065
11552,975
11554,5500
11555,5045
11572,14635
11577,14845
11580,15850
11594,19895
11602,8955
11603,16175
11616,8465
11621,13230
11626,480
11628,17535
11631,5070
11632,19155
11633,2675
11636,3170
11637,7865
11639,12940
11641,6380
11650,8375
11666,15335
11681,13530
11683,10620
11686,4290
11687,18400
11693,6325
11696,16065
11703,895
11706,16930
11720,2845
11721,7675
11737,4950
11740,18740
11742,15995
11743,9255
11747,9175
11757,18040
11759,18440
11765,10135
11769,13080
11771,12485
11772,9050
11779,11350
11780,7120
11784,18190
11785,4140
11786,19060
11789,11215
11790,8015
11791,4705
